image,object,class,yolo_conf,sam_score,x1,y1,x2,y2
marine_marine-debris-aris3k-1452.png,0,2,0.9029244780540466,0.7006922960281372,119,408,185,513
marine_marine-debris-aris3k-1452.png,1,2,0.8727681040763855,0.28789323568344116,174,214,223,307
marine_marine-debris-aris3k-1460.png,0,3,0.7518394589424133,0.8541585206985474,117,424,159,468
marine_marine-debris-aris3k-1482.png,0,9,0.8443410992622375,0.6584212183952332,232,175,292,436
marine_marine-debris-aris3k-1485.png,0,1,0.9049637913703918,0.8307654857635498,202,150,285,218
marine_marine-debris-aris3k-1486.png,0,3,0.8607116937637329,0.6911587715148926,181,296,225,349
marine_marine-debris-aris3k-149.png,0,4,0.89962238073349,0.7422263026237488,130,306,287,366
marine_marine-debris-aris3k-1491.png,0,8,0.9068591594696045,0.3665114939212799,212,224,297,314
marine_marine-debris-aris3k-1495.png,0,8,0.9224385023117065,0.6179628372192383,203,245,291,341
marine_marine-debris-aris3k-1504.png,0,3,0.8916655778884888,0.8201744556427002,316,389,379,445
marine_marine-debris-aris3k-151.png,0,2,0.8812511563301086,0.6967688202857971,125,197,174,287
marine_marine-debris-aris3k-151.png,1,2,0.875798761844635,0.7443647384643555,102,391,154,490
marine_marine-debris-aris3k-1530.png,0,3,0.8685446381568909,0.5618128776550293,154,278,198,331
marine_marine-debris-aris3k-1538.png,0,2,0.9026105403900146,0.43037867546081543,202,210,285,292
marine_marine-debris-aris3k-1578.png,0,10,0.8749605417251587,0.3033609092235565,202,260,243,459
marine_marine-debris-aris3k-158.png,0,3,0.8559355735778809,0.7189404368400574,165,302,208,352
marine_marine-debris-aris3k-1596.png,0,2,0.867353618144989,0.7544052600860596,186,162,265,242
marine_marine-debris-aris3k-1618.png,0,3,0.7838385701179504,0.583524227142334,164,323,202,376
marine_marine-debris-aris3k-1624.png,0,5,0.8940719962120056,0.8414024114608765,218,279,350,413
marine_marine-debris-aris3k-1624.png,1,7,0.887550413608551,0.8762156963348389,119,95,206,187
marine_marine-debris-aris3k-1631.png,0,3,0.8640795946121216,0.633597731590271,162,298,204,347
marine_marine-debris-aris3k-1652.png,0,4,0.8986876010894775,0.56130051612854,131,307,291,368
marine_marine-debris-aris3k-166.png,0,4,0.905791163444519,0.5484201312065125,348,221,410,287
marine_marine-debris-aris3k-166.png,1,3,0.8737699389457703,0.8043661117553711,103,255,173,340
marine_marine-debris-aris3k-1664.png,0,1,0.8882629871368408,0.6399669647216797,179,456,231,522
marine_marine-debris-aris3k-1665.png,0,1,0.8692569732666016,0.5342240929603577,146,451,197,515
marine_marine-debris-aris3k-1670.png,0,1,0.8882881999015808,0.6444244980812073,114,479,166,531
marine_marine-debris-aris3k-1680.png,0,5,0.8885763883590698,0.8366551995277405,242,280,365,400
marine_marine-debris-aris3k-1680.png,1,7,0.8824936747550964,0.8300839066505432,135,80,223,179
marine_marine-debris-aris3k-1696.png,0,1,0.8977439999580383,0.757266104221344,153,256,249,357
marine_marine-debris-aris3k-1698.png,0,1,0.9140472412109375,0.8169387578964233,198,160,284,244
marine_marine-debris-aris3k-1699.png,0,3,0.8808608651161194,0.7852728962898254,167,208,227,286
marine_marine-debris-aris3k-1700.png,0,3,0.8733068108558655,0.6562108993530273,181,296,225,349
marine_marine-debris-aris3k-1707.png,0,3,0.7918042540550232,0.5417468547821045,240,341,277,383
marine_marine-debris-aris3k-1727.png,0,4,0.8985221982002258,0.8069947361946106,131,321,363,464
marine_marine-debris-aris3k-1733.png,0,6,0.9265928268432617,0.6064471006393433,120,346,193,434
marine_marine-debris-aris3k-1733.png,1,2,0.9179442524909973,0.656916081905365,139,212,224,290
marine_marine-debris-aris3k-1737.png,0,1,0.8669514060020447,0.45924219489097595,146,451,199,515
marine_marine-debris-aris3k-1771.png,0,1,0.8633882999420166,0.45398303866386414,105,447,150,493
marine_marine-debris-aris3k-1776.png,0,1,0.9079365134239197,0.8418715596199036,220,117,300,183
marine_marine-debris-aris3k-1777.png,0,1,0.8928213119506836,0.3160870373249054,220,251,306,335
marine_marine-debris-aris3k-1788.png,0,8,0.8935724496841431,0.5422377586364746,227,227,308,315
marine_marine-debris-aris3k-1825.png,0,6,0.9228697419166565,0.6410672068595886,122,346,196,430
marine_marine-debris-aris3k-1825.png,1,2,0.9122158288955688,0.7992233037948608,137,213,220,291
marine_marine-debris-aris3k-1833.png,0,7,0.906326949596405,0.7760882377624512,174,192,317,302
marine_marine-debris-aris3k-1833.png,1,6,0.8926659822463989,0.7640042901039124,231,346,357,467
marine_marine-debris-aris3k-1843.png,0,3,0.8774228096008301,0.611840009689331,166,293,210,345
marine_marine-debris-aris3k-1844.png,0,9,0.8895872831344604,0.3321673572063446,191,295,250,494
marine_marine-debris-aris3k-185.png,0,1,0.8981925249099731,0.7119014859199524,115,479,168,533
marine_marine-debris-aris3k-1860.png,0,1,0.9016150832176208,0.8210467100143433,143,216,220,284
marine_marine-debris-aris3k-226.png,0,3,0.8797988891601562,0.7770016193389893,186,390,253,451
marine_marine-debris-aris3k-237.png,0,5,0.8976664543151855,0.8267921209335327,205,191,341,334
marine_marine-debris-aris3k-248.png,0,9,0.8884221315383911,0.2763706147670746,177,300,236,490
marine_marine-debris-aris3k-256.png,0,2,0.9168224334716797,0.40023043751716614,188,267,265,359
marine_marine-debris-aris3k-256.png,1,6,0.9089310169219971,0.6728803515434265,187,404,264,506
marine_marine-debris-aris3k-292.png,0,2,0.9221716523170471,0.7646836042404175,142,213,226,290
marine_marine-debris-aris3k-292.png,1,6,0.9202966690063477,0.6172596216201782,121,345,196,432
marine_marine-debris-aris3k-300.png,0,8,0.9004045128822327,0.46852633357048035,108,243,191,345
marine_marine-debris-aris3k-305.png,0,2,0.9075224995613098,0.6941878795623779,162,199,245,283
marine_marine-debris-aris3k-305.png,1,6,0.35512205958366394,0.5682148337364197,144,349,211,424
marine_marine-debris-aris3k-306.png,0,4,0.9061856865882874,0.5746286511421204,279,215,339,274
marine_marine-debris-aris3k-306.png,1,3,0.8735403418540955,0.899292528629303,146,395,220,485
marine_marine-debris-aris3k-31.png,0,5,0.8497045636177063,0.509515106678009,148,369,215,462
marine_marine-debris-aris3k-321.png,0,3,0.8778098225593567,0.6431645750999451,179,296,224,350
marine_marine-debris-aris3k-334.png,0,7,0.9143180847167969,0.8410519361495972,127,184,279,283
marine_marine-debris-aris3k-334.png,1,6,0.9073915481567383,0.8053592443466187,200,307,328,431
marine_marine-debris-aris3k-337.png,0,2,0.8990830183029175,0.7703024744987488,167,215,249,292
marine_marine-debris-aris3k-337.png,1,6,0.8511265516281128,0.7089948654174805,144,348,218,432
marine_marine-debris-aris3k-343.png,0,8,0.9104238748550415,0.6299097537994385,140,243,223,339
marine_marine-debris-aris3k-351.png,0,1,0.9069055318832397,0.8081504106521606,177,277,271,381
marine_marine-debris-aris3k-362.png,0,3,0.8818206191062927,0.6659460067749023,173,274,217,328
marine_marine-debris-aris3k-381.png,0,2,0.9085708856582642,0.4828101396560669,142,285,218,376
marine_marine-debris-aris3k-381.png,1,6,0.9019954204559326,0.4619041383266449,157,425,234,522
marine_marine-debris-aris3k-393.png,0,5,0.8295446038246155,0.4240507185459137,165,367,234,461
marine_marine-debris-aris3k-395.png,0,2,0.912628173828125,0.06992586702108383,147,285,222,377
marine_marine-debris-aris3k-395.png,1,6,0.9093038439750671,0.4737449884414673,158,423,236,523
marine_marine-debris-aris3k-402.png,0,3,0.8650935292243958,0.7333020567893982,165,296,207,347
marine_marine-debris-aris3k-405.png,0,4,0.804234504699707,0.6704893708229065,182,279,248,339
marine_marine-debris-aris3k-405.png,1,4,0.45581263303756714,0.5269336104393005,179,268,239,322
marine_marine-debris-aris3k-415.png,0,8,0.8605177998542786,0.7513965964317322,81,170,171,258
marine_marine-debris-aris3k-416.png,0,3,0.8725713491439819,0.6540866494178772,155,296,198,347
marine_marine-debris-aris3k-426.png,0,8,0.8191276788711548,0.7119613885879517,48,182,127,239
marine_marine-debris-aris3k-43.png,0,1,0.9051325917243958,0.8544874787330627,122,233,201,302
marine_marine-debris-aris3k-44.png,0,9,0.8769328594207764,0.2370685189962387,233,225,295,428
marine_marine-debris-aris3k-457.png,0,3,0.8744556307792664,0.8551055192947388,221,239,283,319
marine_marine-debris-aris3k-474.png,0,6,0.9081743955612183,0.5948235392570496,250,204,378,311
marine_marine-debris-aris3k-476.png,0,1,0.8982448577880859,0.8420606255531311,124,233,202,301
marine_marine-debris-aris3k-488.png,0,8,0.902271568775177,0.5612137317657471,74,209,150,300
marine_marine-debris-aris3k-489.png,0,3,0.8885704278945923,0.8953682780265808,315,387,379,444
marine_marine-debris-aris3k-496.png,0,7,0.9122058749198914,0.8879690170288086,102,227,271,315
marine_marine-debris-aris3k-497.png,0,6,0.9259233474731445,0.886005699634552,275,181,399,286
marine_marine-debris-aris3k-501.png,0,7,0.9086870551109314,0.8193909525871277,173,192,313,299
marine_marine-debris-aris3k-501.png,1,6,0.9042319655418396,0.7534574270248413,230,346,356,467
marine_marine-debris-aris3k-511.png,0,6,0.9266976714134216,0.6332147717475891,120,346,194,433
marine_marine-debris-aris3k-511.png,1,2,0.9154495000839233,0.5515918731689453,143,212,225,289
marine_marine-debris-aris3k-514.png,0,2,0.8955156207084656,0.7750471234321594,125,408,191,511
marine_marine-debris-aris3k-514.png,1,2,0.8675227165222168,0.4105086922645569,185,216,234,306
marine_marine-debris-aris3k-525.png,0,8,0.8847906589508057,0.43948304653167725,257,212,320,301
marine_marine-debris-aris3k-536.png,0,3,0.8885160684585571,0.7207756638526917,145,197,204,273
marine_marine-debris-aris3k-552.png,0,6,0.9275848269462585,0.6847136616706848,121,347,196,433
marine_marine-debris-aris3k-552.png,1,2,0.9173145890235901,0.6123088598251343,143,213,226,289
marine_marine-debris-aris3k-564.png,0,10,0.8739393353462219,0.39522069692611694,211,264,252,455
marine_marine-debris-aris3k-571.png,0,3,0.8668494820594788,0.725889265537262,148,394,223,489
marine_marine-debris-aris3k-571.png,1,4,0.4727317690849304,0.776898980140686,276,218,336,278
marine_marine-debris-aris3k-571.png,2,4,0.32033026218414307,0.8061423301696777,271,213,328,266
marine_marine-debris-aris3k-577.png,0,4,0.8811091184616089,0.6889916062355042,284,416,344,488
marine_marine-debris-aris3k-58.png,0,2,0.8560351133346558,0.7806968092918396,144,182,221,258
marine_marine-debris-aris3k-586.png,0,3,0.8703866600990295,0.8819172382354736,126,339,198,425
marine_marine-debris-aris3k-586.png,1,4,0.598082959651947,0.7714880108833313,259,166,322,227
marine_marine-debris-aris3k-603.png,0,9,0.8243176937103271,0.6839814186096191,251,232,309,427
marine_marine-debris-aris3k-61.png,0,3,0.8702344298362732,0.7249153256416321,170,302,213,353
marine_marine-debris-aris3k-610.png,0,8,0.900714099407196,0.4055659770965576,95,205,166,293
marine_marine-debris-aris3k-615.png,0,1,0.8922690153121948,0.5908972024917603,114,477,165,529
marine_marine-debris-aris3k-637.png,0,1,0.8712308406829834,0.44937002658843994,114,481,163,531
marine_marine-debris-aris3k-640.png,0,2,0.9106539487838745,0.7626579403877258,215,208,299,292
marine_marine-debris-aris3k-646.png,0,6,0.919750452041626,0.6313276290893555,134,347,209,434
marine_marine-debris-aris3k-646.png,1,2,0.908646285533905,0.8106501698493958,150,215,232,291
marine_marine-debris-aris3k-661.png,0,3,0.8674472570419312,0.7639099955558777,163,276,206,327
marine_marine-debris-aris3k-662.png,0,2,0.8774833083152771,0.778058648109436,154,172,234,255
marine_marine-debris-aris3k-675.png,0,6,0.9202606081962585,0.05928128957748413,113,348,188,435
marine_marine-debris-aris3k-675.png,1,2,0.9144245386123657,0.6905450224876404,134,213,218,290
marine_marine-debris-aris3k-682.png,0,2,0.927868664264679,0.5519291162490845,130,209,212,289
marine_marine-debris-aris3k-682.png,1,6,0.9112004637718201,0.0038488663267344236,113,344,188,429
marine_marine-debris-aris3k-684.png,0,2,0.8976918458938599,0.7785099148750305,119,399,185,506
marine_marine-debris-aris3k-684.png,1,2,0.8689194917678833,0.5897703766822815,179,208,229,302
marine_marine-debris-aris3k-690.png,0,9,0.8799434900283813,0.4886774718761444,157,311,213,494
marine_marine-debris-aris3k-694.png,0,8,0.9135364890098572,0.6149153709411621,153,242,239,339
marine_marine-debris-aris3k-700.png,0,3,0.8728860020637512,0.5266353487968445,149,281,192,334
marine_marine-debris-aris3k-71.png,0,1,0.9004823565483093,0.870963454246521,205,148,284,215
marine_marine-debris-aris3k-716.png,0,1,0.895749568939209,0.8894153237342834,199,158,278,225
marine_marine-debris-aris3k-724.png,0,1,0.8939919471740723,0.7171272039413452,196,457,249,522
marine_marine-debris-aris3k-733.png,0,4,0.8023470044136047,0.5055108070373535,286,247,352,306
marine_marine-debris-aris3k-734.png,0,1,0.9025354981422424,0.8232595920562744,208,144,287,212
marine_marine-debris-aris3k-742.png,0,2,0.9264850616455078,0.47533777356147766,129,210,210,291
marine_marine-debris-aris3k-742.png,1,6,0.9208520650863647,0.5353118181228638,112,344,187,430
marine_marine-debris-aris3k-748.png,0,10,0.853801965713501,0.03367570415139198,176,327,212,500
marine_marine-debris-aris3k-778.png,0,3,0.8755089044570923,0.7180429100990295,157,295,199,346
marine_marine-debris-aris3k-800.png,0,8,0.6233070492744446,0.7581331729888916,49,182,118,238
marine_marine-debris-aris3k-802.png,0,3,0.8727484941482544,0.7120459675788879,149,200,210,278
marine_marine-debris-aris3k-804.png,0,2,0.911125659942627,0.46551257371902466,131,209,211,290
marine_marine-debris-aris3k-809.png,0,5,0.8991239666938782,0.8060036301612854,204,208,337,343
marine_marine-debris-aris3k-832.png,0,8,0.9112547039985657,0.5001049041748047,198,220,278,310
marine_marine-debris-aris3k-846.png,0,1,0.8852531909942627,0.5938706398010254,201,453,255,521
marine_marine-debris-aris3k-847.png,0,1,0.9021404385566711,0.8551779389381409,177,277,270,378
marine_marine-debris-aris3k-855.png,0,1,0.9014552235603333,0.695115864276886,156,251,249,353
marine_marine-debris-aris3k-871.png,0,6,0.9176089763641357,0.8720623850822449,188,188,316,307
marine_marine-debris-aris3k-871.png,1,7,0.8836267590522766,0.8271731734275818,341,111,421,223
marine_marine-debris-aris3k-88.png,0,2,0.9164285063743591,0.6188725829124451,178,226,262,302
marine_marine-debris-aris3k-88.png,1,6,0.8258544206619263,0.6611712574958801,151,358,225,442
marine_marine-debris-aris3k-893.png,0,7,0.9123721718788147,0.8927427530288696,104,172,265,270
marine_marine-debris-aris3k-893.png,1,6,0.911122739315033,0.8787685036659241,190,304,316,428
marine_marine-debris-aris3k-894.png,0,8,0.919563353061676,0.6281823515892029,186,243,274,340
marine_marine-debris-aris3k-905.png,0,6,0.9080929756164551,0.8202345967292786,293,167,418,271
marine_marine-debris-aris3k-909.png,0,6,0.9274269938468933,0.6018621921539307,121,345,195,433
marine_marine-debris-aris3k-909.png,1,2,0.9113227128982544,0.6731800436973572,144,212,227,289
marine_marine-debris-aris3k-914.png,0,8,0.902204692363739,0.6385694146156311,143,243,227,337
marine_marine-debris-aris3k-92.png,0,4,0.8399561047554016,0.49924078583717346,263,219,322,277
marine_marine-debris-aris3k-951.png,0,8,0.9079092144966125,0.4849260747432709,79,207,156,297
marine_marine-debris-aris3k-958.png,0,1,0.9047585129737854,0.8580847382545471,122,234,201,302
marine_marine-debris-aris3k-962.png,0,7,0.9094506502151489,0.8306204676628113,101,285,254,379
marine_marine-debris-aris3k-967.png,0,2,0.9170805215835571,0.20447160303592682,203,265,278,352
marine_marine-debris-aris3k-967.png,1,6,0.9148399829864502,0.7793886065483093,200,400,275,498
marine_marine-debris-aris3k-976.png,0,3,0.8739515542984009,0.6409950852394104,165,296,207,347
marine_marine-debris-aris3k-98.png,0,6,0.9074652791023254,0.6708833575248718,205,392,276,490
marine_marine-debris-aris3k-98.png,1,2,0.9030480980873108,0.2764018476009369,211,249,288,338
marine_marine-debris-aris3k-983.png,0,8,0.9224935173988342,0.6458200216293335,169,242,256,338
marine_marine-debris-aris3k-984.png,0,3,0.7988805770874023,0.7121745347976685,250,342,287,384
marine_marine-debris-aris3k-987.png,0,8,0.9093518257141113,0.5858879685401917,145,244,230,338
marine_marine-debris-aris3k-990.png,0,4,0.9040075540542603,0.5823430418968201,130,304,287,368
marine_marine-debris-aris3k-992.png,0,4,0.3439676761627197,0.7755319476127625,357,248,408,312
marine_marine-debris-aris3k-994.png,0,6,0.9067053198814392,0.843862771987915,159,185,290,302
marine_marine-debris-aris3k-994.png,1,7,0.9048280119895935,0.8037266731262207,312,104,392,216
mine_sonar83_jpg.rf.d7d3ede15a0476a8184ccc9f645b5955.jpg,0,0,0.7635018825531006,0.7344691157341003,172,118,216,167
mine_sonar84_jpg.rf.c868661cca1c14bb308bd928c1d1e54e.jpg,0,0,0.7115532755851746,0.7689931988716125,141,112,176,154
mine_sonar85_jpg.rf.3192057ce4556f7bc56671317c50431d.jpg,0,0,0.7289303541183472,0.8286985754966736,216,109,258,166
mine_sonar86_jpg.rf.a7bc6bc21f73e1636afa72a097c8878d.jpg,0,0,0.7654451131820679,0.788236677646637,182,125,222,167
mine_sonar86_jpg.rf.a7bc6bc21f73e1636afa72a097c8878d.jpg,1,0,0.7186003923416138,0.7845353484153748,171,188,209,228
mine_sonar87_jpg.rf.2275a8c6356a68f2cd026074fab0fbf9.jpg,0,0,0.7973846197128296,0.8183836936950684,228,100,272,155
mine_sonar88_jpg.rf.cedf05cfbba72b9bd38de6d126bbbe76.jpg,0,0,0.6757848858833313,0.712960958480835,137,114,180,161
mine_sonar89_jpg.rf.54de267b1dd46896035a8017f896e8c9.jpg,0,0,0.8156040906906128,0.7146207094192505,252,94,295,149
mine_sonar8_jpg.rf.3efb1cf5aba7c2cefc21f1cab852b8ce.jpg,0,0,0.7822787165641785,0.8043387532234192,224,115,266,166
mine_sonar90_jpg.rf.6dc9e1afcd5f9914f03fdbac8afbbab0.jpg,0,0,0.8181476593017578,0.8037115931510925,223,108,266,166
mine_sonar91_jpg.rf.1cc5cf29d0846c05146afe5260759ec2.jpg,0,0,0.7892066240310669,0.7336134314537048,108,111,152,164
mine_sonar92_jpg.rf.20b9433b2d27be0a4842ef5b43d31013.jpg,0,0,0.7645540833473206,0.7677755951881409,177,126,218,167
mine_sonar92_jpg.rf.20b9433b2d27be0a4842ef5b43d31013.jpg,1,0,0.6824305057525635,0.7611680030822754,164,186,206,230
mine_sonar94_jpg.rf.1b9070f4aa154d16825d53bd356771b1.jpg,0,0,0.8092803955078125,0.8234893679618835,226,95,266,141
mine_sonar95_jpg.rf.dc9cc7c34485f915bda19b029373de01.jpg,0,0,0.6837930083274841,0.7925588488578796,130,129,172,175
mine_sonar96_jpg.rf.a271f0c8428cb264f56e1a25e0c3a91b.jpg,0,0,0.7703986763954163,0.753620445728302,171,127,217,178
mine_sonar97_jpg.rf.0af6e66998559e85188360e72524e548.jpg,0,0,0.7811327576637268,0.7851126194000244,238,106,282,167
mine_sonar98_jpg.rf.f96a3b6a5a2599496693839f96359cc9.jpg,0,0,0.7371897101402283,0.8047692179679871,213,126,254,176
mine_sonar99_jpg.rf.42ba912455226b1328983b8a958a69d9.jpg,0,0,0.7207682728767395,0.7467790842056274,188,120,230,167
mine_sonar9_jpg.rf.b7e7154933ddb10f144a7b89327c32a9.jpg,0,0,0.7945461273193359,0.7034159898757935,116,100,160,147
