image,object,class,yolo_conf,sam_score,x1,y1,x2,y2
marine_marine-debris-aris3k-1176.png,0,6,0.9228861927986145,0.05988595634698868,104,407,173,497
marine_marine-debris-aris3k-1176.png,1,8,0.9186480641365051,0.597734808921814,205,143,297,240
marine_marine-debris-aris3k-1176.png,2,2,0.88026362657547,0.7163638472557068,74,266,143,359
marine_marine-debris-aris3k-1183.png,0,3,0.8535614609718323,0.8428810834884644,267,316,327,390
marine_marine-debris-aris3k-1186.png,0,1,0.9046140313148499,0.49327564239501953,191,453,244,520
marine_marine-debris-aris3k-12.png,0,7,0.9308039546012878,0.7562888860702515,102,290,251,383
marine_marine-debris-aris3k-1202.png,0,1,0.9170721173286438,0.8179630041122437,221,233,305,317
marine_marine-debris-aris3k-1208.png,0,4,0.9287629127502441,0.8052690029144287,337,200,397,262
marine_marine-debris-aris3k-1208.png,1,3,0.9005511403083801,0.8275235891342163,184,359,243,419
marine_marine-debris-aris3k-1227.png,0,6,0.9363897442817688,0.4845881760120392,126,338,201,428
marine_marine-debris-aris3k-1227.png,1,2,0.9136780500411987,0.2917728126049042,146,198,229,286
marine_marine-debris-aris3k-1252.png,0,8,0.9333325028419495,0.37192732095718384,221,232,306,324
marine_marine-debris-aris3k-1254.png,0,2,0.8938092589378357,0.6285255551338196,130,406,193,510
marine_marine-debris-aris3k-1254.png,1,2,0.884589672088623,0.391577810049057,190,212,240,305
marine_marine-debris-aris3k-1260.png,0,3,0.8812186121940613,0.8460888266563416,240,258,297,329
marine_marine-debris-aris3k-128.png,0,4,0.9121504426002502,0.8074415326118469,285,461,360,536
marine_marine-debris-aris3k-1284.png,0,6,0.9263880848884583,0.5607277154922485,119,346,194,435
marine_marine-debris-aris3k-1284.png,1,2,0.9126821160316467,0.47813522815704346,141,212,225,290
marine_marine-debris-aris3k-1291.png,0,4,0.938318133354187,0.7247015237808228,129,329,284,390
marine_marine-debris-aris3k-1292.png,0,2,0.9236692190170288,0.7656225562095642,197,155,281,238
marine_marine-debris-aris3k-1298.png,0,3,0.8863020539283752,0.6976419687271118,177,295,221,347
marine_marine-debris-aris3k-1299.png,0,6,0.9333897829055786,0.04641789197921753,122,338,196,428
marine_marine-debris-aris3k-1299.png,1,2,0.9105823636054993,0.47524628043174744,144,200,228,285
marine_marine-debris-aris3k-1312.png,0,3,0.8800321221351624,0.6549535393714905,157,296,200,348
marine_marine-debris-aris3k-1351.png,0,6,0.9281347393989563,0.5521813035011292,120,344,195,433
marine_marine-debris-aris3k-1351.png,1,2,0.9162073135375977,0.6277344226837158,141,209,224,291
marine_marine-debris-aris3k-1364.png,0,1,0.9116547703742981,0.8879370093345642,128,246,205,313
marine_marine-debris-aris3k-1384.png,0,8,0.9349032044410706,0.3772299289703369,234,227,312,312
marine_marine-debris-aris3k-1387.png,0,3,0.9077509045600891,0.6020129919052124,175,302,220,354
marine_marine-debris-aris3k-139.png,0,2,0.9305763840675354,0.6538295149803162,227,210,311,292
marine_marine-debris-aris3k-139.png,1,6,0.8972483277320862,0.6626104116439819,206,354,276,436
marine_marine-debris-aris3k-1394.png,0,7,0.9294475317001343,0.8340942859649658,173,196,316,301
marine_marine-debris-aris3k-1394.png,1,6,0.9205829501152039,0.8257974982261658,233,351,356,472
marine_marine-debris-aris3k-140.png,0,6,0.9382877945899963,0.615348219871521,126,343,201,433
marine_marine-debris-aris3k-140.png,1,2,0.930844247341156,0.7364170551300049,145,211,229,291
marine_marine-debris-aris3k-1401.png,0,3,0.8054125905036926,0.8456985950469971,117,428,160,469
marine_marine-debris-aris3k-1401.png,1,4,0.3123026192188263,0.7754153609275818,322,301,378,386
marine_marine-debris-aris3k-1403.png,0,6,0.9243210554122925,0.6807637810707092,147,374,221,457
marine_marine-debris-aris3k-1403.png,1,2,0.9122005105018616,0.7266749739646912,174,239,257,319
marine_marine-debris-aris3k-1409.png,0,1,0.9051943421363831,0.44888296723365784,234,278,320,363
marine_marine-debris-aris3k-1417.png,0,2,0.9094275832176208,0.5106275081634521,206,208,288,292
marine_marine-debris-aris3k-142.png,0,8,0.9285746812820435,0.5275335907936096,113,201,190,294
marine_marine-debris-aris3k-1426.png,0,8,0.9018658995628357,0.8142263889312744,217,317,298,413
marine_marine-debris-aris3k-1426.png,1,2,0.8823525905609131,0.626453697681427,82,194,131,289
marine_marine-debris-aris3k-1449.png,0,3,0.8640022277832031,0.7387664318084717,151,295,195,347
marine_marine-debris-aris3k-1452.png,0,2,0.9143276810646057,0.6536422967910767,118,407,183,511
marine_marine-debris-aris3k-1452.png,1,2,0.8950000405311584,0.34085002541542053,175,211,225,307
marine_marine-debris-aris3k-1460.png,0,3,0.7999873161315918,0.8374385237693787,116,425,158,464
marine_marine-debris-aris3k-1460.png,1,4,0.5378341674804688,0.78145831823349,323,303,378,387
marine_marine-debris-aris3k-1482.png,0,9,0.8848313093185425,0.6115303635597229,231,172,291,435
marine_marine-debris-aris3k-1485.png,0,1,0.9230998754501343,0.8325638771057129,203,151,284,218
marine_marine-debris-aris3k-1486.png,0,3,0.9037255048751831,0.6851767301559448,182,297,227,348
marine_marine-debris-aris3k-149.png,0,4,0.9041188359260559,0.7317326664924622,131,302,289,364
marine_marine-debris-aris3k-1491.png,0,8,0.9271921515464783,0.36086124181747437,213,222,296,313
marine_marine-debris-aris3k-1495.png,0,8,0.9150540828704834,0.5788936614990234,205,246,292,341
marine_marine-debris-aris3k-1504.png,0,3,0.9479819536209106,0.8216244578361511,317,388,379,447
marine_marine-debris-aris3k-151.png,0,2,0.9113554954528809,0.6915044784545898,126,198,175,288
marine_marine-debris-aris3k-151.png,1,2,0.8500487208366394,0.7700345516204834,100,389,156,494
marine_marine-debris-aris3k-1530.png,0,3,0.8642898201942444,0.5720900297164917,153,278,197,332
marine_marine-debris-aris3k-1538.png,0,2,0.9344590306282043,0.4335232973098755,201,209,284,293
marine_marine-debris-aris3k-1578.png,0,10,0.9064376354217529,0.4032009243965149,204,257,245,453
marine_marine-debris-aris3k-158.png,0,3,0.9084181785583496,0.7297611236572266,165,302,208,352
marine_marine-debris-aris3k-1596.png,0,2,0.9001138210296631,0.7692501544952393,186,164,265,241
marine_marine-debris-aris3k-1618.png,0,3,0.8530593514442444,0.5818447470664978,164,329,203,377
marine_marine-debris-aris3k-1624.png,0,5,0.9349804520606995,0.840346097946167,221,283,348,410
marine_marine-debris-aris3k-1624.png,1,7,0.8812068700790405,0.8715172410011292,119,91,205,186
marine_marine-debris-aris3k-1631.png,0,3,0.8778665065765381,0.6344517469406128,163,296,207,348
marine_marine-debris-aris3k-1652.png,0,4,0.9605334997177124,0.6482649445533752,125,298,287,361
marine_marine-debris-aris3k-166.png,0,3,0.9390076398849487,0.7923466563224792,100,257,173,340
marine_marine-debris-aris3k-166.png,1,4,0.916907787322998,0.5508845448493958,351,221,408,284
marine_marine-debris-aris3k-1664.png,0,1,0.9274337887763977,0.6251394748687744,177,457,230,524
marine_marine-debris-aris3k-1665.png,0,1,0.8952310681343079,0.5296005606651306,147,451,199,515
marine_marine-debris-aris3k-1670.png,0,1,0.9588630795478821,0.6016380190849304,114,478,167,529
marine_marine-debris-aris3k-1680.png,0,5,0.9198897480964661,0.8436843752861023,245,283,362,398
marine_marine-debris-aris3k-1680.png,1,7,0.9194079041481018,0.8352634310722351,133,80,219,181
marine_marine-debris-aris3k-1696.png,0,1,0.9228455424308777,0.7212623953819275,151,251,248,359
marine_marine-debris-aris3k-1698.png,0,1,0.9108452796936035,0.8191143870353699,199,160,285,245
marine_marine-debris-aris3k-1699.png,0,3,0.9046235680580139,0.7134013175964355,169,209,229,284
marine_marine-debris-aris3k-1700.png,0,3,0.9220656752586365,0.6603558659553528,182,295,226,348
marine_marine-debris-aris3k-1707.png,0,3,0.8842340111732483,0.43199843168258667,239,338,278,384
marine_marine-debris-aris3k-1727.png,0,4,0.9671973586082458,0.8151186108589172,130,320,365,460
marine_marine-debris-aris3k-1733.png,0,6,0.9283318519592285,0.5974678993225098,119,345,195,435
marine_marine-debris-aris3k-1733.png,1,2,0.9108074903488159,0.5174219012260437,141,212,225,290
marine_marine-debris-aris3k-1737.png,0,1,0.9150090217590332,0.4693828821182251,147,450,201,516
marine_marine-debris-aris3k-1771.png,0,1,0.8403674960136414,0.4591147005558014,105,448,150,494
marine_marine-debris-aris3k-1776.png,0,1,0.9102587699890137,0.8344054222106934,221,117,302,184
marine_marine-debris-aris3k-1777.png,0,1,0.9218631386756897,0.7924839854240417,224,242,308,325
marine_marine-debris-aris3k-1788.png,0,8,0.9224851727485657,0.535797655582428,225,227,307,317
marine_marine-debris-aris3k-1825.png,0,6,0.9242170453071594,0.6426186561584473,121,346,196,433
marine_marine-debris-aris3k-1825.png,1,2,0.9001208543777466,0.7922155261039734,139,212,222,291
marine_marine-debris-aris3k-1833.png,0,6,0.9309443235397339,0.7741084694862366,232,342,359,466
marine_marine-debris-aris3k-1833.png,1,7,0.9262222647666931,0.7731472849845886,171,196,317,299
marine_marine-debris-aris3k-1843.png,0,3,0.8672717809677124,0.60999995470047,168,294,212,346
marine_marine-debris-aris3k-1844.png,0,9,0.9127301573753357,0.37330111861228943,193,291,251,493
marine_marine-debris-aris3k-185.png,0,1,0.8808766007423401,0.7660025954246521,118,483,167,533
marine_marine-debris-aris3k-1860.png,0,1,0.9172796607017517,0.8071452975273132,143,218,222,286
marine_marine-debris-aris3k-226.png,0,3,0.8856430053710938,0.7657011151313782,184,391,251,454
marine_marine-debris-aris3k-237.png,0,5,0.9298591613769531,0.8365477323532104,205,193,339,330
marine_marine-debris-aris3k-248.png,0,9,0.9244673848152161,0.32390713691711426,180,300,235,485
marine_marine-debris-aris3k-256.png,0,6,0.9321779608726501,0.6947590112686157,184,404,262,507
marine_marine-debris-aris3k-256.png,1,2,0.9006075263023376,0.39643293619155884,189,266,265,359
marine_marine-debris-aris3k-292.png,0,6,0.925788164138794,0.6143000721931458,121,344,197,433
marine_marine-debris-aris3k-292.png,1,2,0.9169955253601074,0.7608867883682251,142,214,225,291
marine_marine-debris-aris3k-300.png,0,8,0.910727322101593,0.4921742379665375,108,241,192,344
marine_marine-debris-aris3k-305.png,0,2,0.906886637210846,0.7021093964576721,162,199,246,285
marine_marine-debris-aris3k-305.png,1,6,0.47994834184646606,0.6184195876121521,142,338,216,420
marine_marine-debris-aris3k-306.png,0,3,0.8897939324378967,0.8654391169548035,146,405,217,486
marine_marine-debris-aris3k-306.png,1,4,0.8236689567565918,0.6087337732315063,281,213,339,275
marine_marine-debris-aris3k-31.png,0,5,0.8837965726852417,0.5965694189071655,147,368,215,468
marine_marine-debris-aris3k-321.png,0,3,0.9301351308822632,0.6888431310653687,181,296,227,349
marine_marine-debris-aris3k-334.png,0,7,0.9244687557220459,0.8464640974998474,129,184,277,279
marine_marine-debris-aris3k-334.png,1,6,0.9199156761169434,0.8191441893577576,198,307,329,437
marine_marine-debris-aris3k-337.png,0,2,0.9251819252967834,0.57304847240448,171,216,252,293
marine_marine-debris-aris3k-337.png,1,6,0.9247015714645386,0.6965052485466003,143,347,217,435
marine_marine-debris-aris3k-343.png,0,8,0.9130252003669739,0.5950148701667786,139,241,227,338
marine_marine-debris-aris3k-351.png,0,1,0.9119998812675476,0.8058382868766785,177,277,271,380
marine_marine-debris-aris3k-362.png,0,3,0.9247410297393799,0.6502434015274048,173,275,218,329
marine_marine-debris-aris3k-381.png,0,6,0.9334909319877625,0.5112155079841614,158,423,233,523
marine_marine-debris-aris3k-381.png,1,2,0.8633378148078918,0.48571011424064636,141,283,218,375
marine_marine-debris-aris3k-393.png,0,5,0.9113436937332153,0.4182223081588745,168,363,236,461
marine_marine-debris-aris3k-395.png,0,6,0.9339813590049744,0.5806184411048889,156,423,233,522
marine_marine-debris-aris3k-395.png,1,2,0.8605557680130005,0.14130763709545135,146,283,220,376
marine_marine-debris-aris3k-402.png,0,3,0.8617138862609863,0.7305524349212646,165,295,209,347
marine_marine-debris-aris3k-405.png,0,4,0.8410098552703857,0.6433616280555725,181,275,247,339
marine_marine-debris-aris3k-405.png,1,4,0.486316978931427,0.4981888234615326,177,269,240,331
marine_marine-debris-aris3k-415.png,0,8,0.9150519371032715,0.7471824288368225,80,166,171,259
marine_marine-debris-aris3k-416.png,0,3,0.8688762187957764,0.6721424460411072,152,296,198,349
marine_marine-debris-aris3k-426.png,0,8,0.9083652496337891,0.7020037770271301,49,182,123,239
marine_marine-debris-aris3k-43.png,0,1,0.9201126098632812,0.8541486263275146,122,234,202,302
marine_marine-debris-aris3k-44.png,0,9,0.8702511191368103,0.33669519424438477,240,228,299,429
marine_marine-debris-aris3k-457.png,0,3,0.8741156458854675,0.8531090617179871,221,240,282,317
marine_marine-debris-aris3k-474.png,0,6,0.9280062913894653,0.5947154760360718,252,204,378,311
marine_marine-debris-aris3k-476.png,0,1,0.9270276427268982,0.8247617483139038,123,233,202,300
marine_marine-debris-aris3k-488.png,0,8,0.9095938205718994,0.5176089406013489,68,208,146,298
marine_marine-debris-aris3k-489.png,0,3,0.9190909266471863,0.8902912139892578,317,386,379,445
marine_marine-debris-aris3k-496.png,0,7,0.9075655341148376,0.887159526348114,103,227,271,316
marine_marine-debris-aris3k-497.png,0,6,0.9246081113815308,0.8896080255508423,276,183,401,287
marine_marine-debris-aris3k-501.png,0,6,0.9363985061645508,0.7458809614181519,230,343,357,465
marine_marine-debris-aris3k-501.png,1,7,0.9283682107925415,0.8241265416145325,172,195,315,298
marine_marine-debris-aris3k-511.png,0,6,0.927518367767334,0.6162581443786621,120,345,196,434
marine_marine-debris-aris3k-511.png,1,2,0.9147931337356567,0.5178530216217041,144,210,227,290
marine_marine-debris-aris3k-514.png,0,2,0.9104140400886536,0.7615289688110352,124,406,190,509
marine_marine-debris-aris3k-514.png,1,2,0.9092835187911987,0.3999145030975342,184,213,234,308
marine_marine-debris-aris3k-525.png,0,8,0.9109834432601929,0.4486946761608124,251,214,326,302
marine_marine-debris-aris3k-536.png,0,3,0.8879382014274597,0.7215447425842285,144,197,205,272
marine_marine-debris-aris3k-552.png,0,6,0.9266547560691833,0.6827430129051208,120,346,195,434
marine_marine-debris-aris3k-552.png,1,2,0.9190943241119385,0.6455405354499817,142,211,226,290
marine_marine-debris-aris3k-564.png,0,10,0.9189973473548889,0.39224162697792053,210,265,253,459
marine_marine-debris-aris3k-571.png,0,3,0.9002547264099121,0.7126953601837158,150,401,222,489
marine_marine-debris-aris3k-571.png,1,4,0.6996253132820129,0.7863046526908875,272,213,330,272
marine_marine-debris-aris3k-574.png,0,1,0.8984032869338989,0.8844965696334839,171,96,258,181
marine_marine-debris-aris3k-577.png,0,4,0.9499931931495667,0.6995935440063477,285,419,343,488
marine_marine-debris-aris3k-58.png,0,2,0.9442390203475952,0.6785469055175781,139,181,218,259
marine_marine-debris-aris3k-586.png,0,3,0.8472256064414978,0.906484842300415,126,346,199,427
marine_marine-debris-aris3k-586.png,1,4,0.7992950677871704,0.7438874244689941,248,150,310,210
marine_marine-debris-aris3k-586.png,2,4,0.6272029280662537,0.7696504592895508,257,164,318,226
marine_marine-debris-aris3k-603.png,0,9,0.8403303623199463,0.6232790350914001,256,232,311,435
marine_marine-debris-aris3k-61.png,0,3,0.8788657784461975,0.7064302563667297,172,301,215,353
marine_marine-debris-aris3k-610.png,0,8,0.9223430156707764,0.44797375798225403,90,205,165,295
marine_marine-debris-aris3k-615.png,0,1,0.9481993913650513,0.5911344289779663,114,478,166,529
marine_marine-debris-aris3k-637.png,0,1,0.973242998123169,0.4681105315685272,114,481,164,532
marine_marine-debris-aris3k-640.png,0,2,0.9342371821403503,0.7803084850311279,217,208,299,292
marine_marine-debris-aris3k-646.png,0,6,0.9315722584724426,0.6271184086799622,131,345,209,435
marine_marine-debris-aris3k-646.png,1,2,0.9012274742126465,0.8015670776367188,153,215,233,292
marine_marine-debris-aris3k-661.png,0,3,0.8829639554023743,0.7616918087005615,162,277,205,329
marine_marine-debris-aris3k-662.png,0,2,0.9384442567825317,0.7791820764541626,154,173,235,256
marine_marine-debris-aris3k-675.png,0,6,0.9306854605674744,0.4944702088832855,114,347,190,435
marine_marine-debris-aris3k-675.png,1,2,0.914132297039032,0.6719895601272583,134,213,218,290
marine_marine-debris-aris3k-682.png,0,2,0.9422992467880249,0.5435893535614014,131,207,213,289
marine_marine-debris-aris3k-682.png,1,6,0.9377647638320923,0.36608949303627014,112,342,187,432
marine_marine-debris-aris3k-684.png,0,2,0.9232696294784546,0.7870877385139465,117,399,181,506
marine_marine-debris-aris3k-684.png,1,2,0.8905426263809204,0.5188990831375122,178,208,229,300
marine_marine-debris-aris3k-690.png,0,9,0.8885759115219116,0.49319732189178467,155,307,211,487
marine_marine-debris-aris3k-694.png,0,8,0.9253947138786316,0.6118083000183105,155,239,240,337
marine_marine-debris-aris3k-700.png,0,3,0.8624723553657532,0.5338093638420105,147,281,191,333
marine_marine-debris-aris3k-71.png,0,1,0.9242766499519348,0.835261881351471,206,150,285,217
marine_marine-debris-aris3k-716.png,0,1,0.9250560402870178,0.8849003314971924,200,159,280,226
marine_marine-debris-aris3k-724.png,0,1,0.9108739495277405,0.7204400300979614,195,457,249,523
marine_marine-debris-aris3k-733.png,0,4,0.7509999871253967,0.4124697148799896,289,252,351,313
marine_marine-debris-aris3k-733.png,1,4,0.5468690395355225,0.7806639671325684,290,244,348,303
marine_marine-debris-aris3k-734.png,0,1,0.9356313943862915,0.8087213635444641,207,146,288,213
marine_marine-debris-aris3k-742.png,0,2,0.9487656354904175,0.5107163786888123,131,208,213,291
marine_marine-debris-aris3k-742.png,1,6,0.9334127306938171,0.525689959526062,111,344,187,433
marine_marine-debris-aris3k-748.png,0,10,0.8700897097587585,0.03127872571349144,175,329,214,501
marine_marine-debris-aris3k-778.png,0,3,0.8478002548217773,0.6821582913398743,158,297,200,348
marine_marine-debris-aris3k-800.png,0,8,0.8407394289970398,0.7728195190429688,47,181,114,237
marine_marine-debris-aris3k-802.png,0,3,0.8986186981201172,0.7183074355125427,149,200,211,278
marine_marine-debris-aris3k-804.png,0,2,0.9283210635185242,0.46843522787094116,132,208,213,289
marine_marine-debris-aris3k-809.png,0,5,0.9237298965454102,0.8067471981048584,204,208,338,344
marine_marine-debris-aris3k-832.png,0,8,0.9049654603004456,0.4994899332523346,196,221,278,309
marine_marine-debris-aris3k-846.png,0,1,0.9236384034156799,0.6059871315956116,200,452,253,521
marine_marine-debris-aris3k-847.png,0,1,0.9187026023864746,0.8639081716537476,177,276,272,379
marine_marine-debris-aris3k-855.png,0,1,0.9185846447944641,0.6809473633766174,155,251,248,357
marine_marine-debris-aris3k-871.png,0,6,0.9321058988571167,0.8654090166091919,187,190,314,306
marine_marine-debris-aris3k-871.png,1,7,0.9157342314720154,0.8267786502838135,342,111,422,222
marine_marine-debris-aris3k-88.png,0,6,0.9373472929000854,0.6731895804405212,153,358,227,446
marine_marine-debris-aris3k-88.png,1,2,0.9180198907852173,0.6136968731880188,178,225,262,304
marine_marine-debris-aris3k-893.png,0,6,0.9184605479240417,0.8793776631355286,189,304,318,427
marine_marine-debris-aris3k-893.png,1,7,0.9001405835151672,0.9011238813400269,108,173,264,267
marine_marine-debris-aris3k-894.png,0,8,0.9113266468048096,0.6667381525039673,189,244,275,341
marine_marine-debris-aris3k-905.png,0,6,0.9331404566764832,0.8177639842033386,294,167,417,273
marine_marine-debris-aris3k-909.png,0,6,0.9302076697349548,0.6011720299720764,121,345,197,432
marine_marine-debris-aris3k-909.png,1,2,0.9142578840255737,0.7225690484046936,141,211,226,290
marine_marine-debris-aris3k-914.png,0,8,0.9245353937149048,0.6199210286140442,144,240,230,337
marine_marine-debris-aris3k-92.png,0,3,0.9221848845481873,0.7566903829574585,151,408,226,494
marine_marine-debris-aris3k-92.png,1,4,0.9091402292251587,0.4950285851955414,268,220,326,280
marine_marine-debris-aris3k-951.png,0,8,0.9273251295089722,0.49449586868286133,79,206,156,297
marine_marine-debris-aris3k-958.png,0,1,0.925765335559845,0.8561679124832153,122,235,201,302
marine_marine-debris-aris3k-962.png,0,7,0.929865300655365,0.8291350603103638,103,287,252,381
marine_marine-debris-aris3k-967.png,0,6,0.9338808655738831,0.7203060388565063,196,401,274,498
marine_marine-debris-aris3k-967.png,1,2,0.9008141160011292,0.1830304116010666,205,259,280,352
marine_marine-debris-aris3k-976.png,0,3,0.8895232677459717,0.6437991857528687,164,296,208,348
marine_marine-debris-aris3k-98.png,0,6,0.9330344796180725,0.6679911017417908,205,390,276,490
marine_marine-debris-aris3k-98.png,1,2,0.9028971791267395,0.31201672554016113,210,247,286,335
marine_marine-debris-aris3k-983.png,0,8,0.9247503876686096,0.6392144560813904,170,241,259,339
marine_marine-debris-aris3k-984.png,0,3,0.8364921808242798,0.6008287668228149,249,342,288,386
marine_marine-debris-aris3k-987.png,0,8,0.9184170961380005,0.5522974133491516,147,241,232,337
marine_marine-debris-aris3k-990.png,0,4,0.9109823703765869,0.659378707408905,132,303,288,363
marine_marine-debris-aris3k-992.png,0,4,0.8823267817497253,0.7653257250785828,363,253,412,314
marine_marine-debris-aris3k-992.png,1,4,0.5959110856056213,0.8135939836502075,195,115,262,178
marine_marine-debris-aris3k-994.png,0,6,0.9272133111953735,0.8502283692359924,163,184,290,302
marine_marine-debris-aris3k-994.png,1,7,0.9158796072006226,0.8003990054130554,310,104,392,216
mine_sonar83_jpg.rf.d7d3ede15a0476a8184ccc9f645b5955.jpg,0,0,0.8148618936538696,0.7625388503074646,174,120,215,165
mine_sonar84_jpg.rf.c868661cca1c14bb308bd928c1d1e54e.jpg,0,0,0.7871038913726807,0.7851763963699341,139,111,178,153
mine_sonar85_jpg.rf.3192057ce4556f7bc56671317c50431d.jpg,0,0,0.7626549601554871,0.8352246284484863,216,110,258,165
mine_sonar86_jpg.rf.a7bc6bc21f73e1636afa72a097c8878d.jpg,0,0,0.8057626485824585,0.7510820627212524,182,123,222,166
mine_sonar86_jpg.rf.a7bc6bc21f73e1636afa72a097c8878d.jpg,1,0,0.7324769496917725,0.7556384205818176,170,187,209,229
mine_sonar87_jpg.rf.2275a8c6356a68f2cd026074fab0fbf9.jpg,0,0,0.7953370809555054,0.7914124727249146,228,101,272,153
mine_sonar88_jpg.rf.cedf05cfbba72b9bd38de6d126bbbe76.jpg,0,0,0.7479422092437744,0.7266079783439636,136,112,180,160
mine_sonar89_jpg.rf.54de267b1dd46896035a8017f896e8c9.jpg,0,0,0.8453294038772583,0.7066493630409241,253,97,295,148
mine_sonar8_jpg.rf.3efb1cf5aba7c2cefc21f1cab852b8ce.jpg,0,0,0.8219904899597168,0.7903314232826233,224,109,266,168
mine_sonar90_jpg.rf.6dc9e1afcd5f9914f03fdbac8afbbab0.jpg,0,0,0.7967530488967896,0.7966703176498413,224,108,267,167
mine_sonar91_jpg.rf.1cc5cf29d0846c05146afe5260759ec2.jpg,0,0,0.7373676300048828,0.7061293721199036,109,116,152,162
mine_sonar92_jpg.rf.20b9433b2d27be0a4842ef5b43d31013.jpg,0,0,0.800250232219696,0.7737058401107788,177,127,218,167
mine_sonar92_jpg.rf.20b9433b2d27be0a4842ef5b43d31013.jpg,1,0,0.7605462670326233,0.7351465821266174,165,188,205,229
mine_sonar94_jpg.rf.1b9070f4aa154d16825d53bd356771b1.jpg,0,0,0.8160971403121948,0.7708594799041748,226,95,267,142
mine_sonar95_jpg.rf.dc9cc7c34485f915bda19b029373de01.jpg,0,0,0.7780678868293762,0.7825830578804016,127,116,173,174
mine_sonar96_jpg.rf.a271f0c8428cb264f56e1a25e0c3a91b.jpg,0,0,0.7817999124526978,0.7716540694236755,174,130,215,175
mine_sonar97_jpg.rf.0af6e66998559e85188360e72524e548.jpg,0,0,0.8240192532539368,0.8055366277694702,238,109,284,165
mine_sonar98_jpg.rf.f96a3b6a5a2599496693839f96359cc9.jpg,0,0,0.7285451889038086,0.7918580174446106,211,118,255,176
mine_sonar99_jpg.rf.42ba912455226b1328983b8a958a69d9.jpg,0,0,0.711592972278595,0.7545692920684814,189,120,231,165
mine_sonar9_jpg.rf.b7e7154933ddb10f144a7b89327c32a9.jpg,0,0,0.7784469127655029,0.7355999946594238,115,100,159,147
